start_date,end_date,self_perceived_masculinity,importance_of_being_seen_as_masculine,source_of_masculinity_father_figure,source_of_masculinity_mother_figure,source_of_masculinity_family_members,source_of_masculinity_pop_culture,source_of_masculinity_friends,source_of_masculinity_other,societal_pressure_on_men,lifestyle_ask_friend_professional_advice,lifestyle_ask_friend_personal_advice,lifestyle_show_affection_to_male_friends,lifestyle_crying,lifestyle_physical_fight,lifestyle_sexual_relations_with_women,lifestyle_sexual_relations_with_men,lifestyle_watch_sports,lifestyle_work_out,lifestyle_see_therapist,lifestyle_feel_lonely_or_isolated,daily_worry_height,daily_worry_weight,daily_worry_hair,daily_worry_physique,daily_worry_genitalia,daily_worry_clothing_style,daily_worry_sexual_performance,daily_worry_mental_health,daily_worry_physical_health,daily_worry_finances,daily_worry_provide_for_family,daily_worry_none,employment_status,advantage_of_being_a_man_more_money,advantage_of_being_a_man_taken_more_seriously,advantage_of_being_a_man_more_choice,advantage_of_being_a_man_more_promotion_opportunities,advantage_of_being_a_man_praised_more,advantage_of_being_a_man_more_manager_support,advantage_of_being_a_man_other,advantage_of_being_a_man_none,disadvantage_of_being_a_man_hiring_promoting_women,disadvantage_of_being_a_man_risk_accusation_harassment,disadvantage_of_being_a_man_risk_accusation_bias,disadvantage_of_being_a_man_other,disadvantage_of_being_a_man_none,response_to_harassment_confronted_accused,response_to_harassment_contacted_hr,response_to_harassment_contacted_manager,response_to_harassment_supported_victim,response_to_harassment_did_nothing,response_to_harassment_never_witnessed,response_to_harassment_other,reason_for_no_response,heard_about_metoo,behavior_changed_at_work_due_to_metoo,expected_to_make_first_move,how_often_pay_on_date,reason_for_paying_on_date_right_thing,reason_for_paying_on_date_earn_more,reason_for_paying_on_date_feel_good,reason_for_paying_on_date_societal_expectations,reason_for_paying_on_date_obligation_for_asking_out,reason_for_paying_on_date_test_response,reason_for_paying_on_date_other,gauge_interest_by_body_language,gauge_interest_by_verbal_consent,gauge_interest_by_physical_move,gauge_interest_situation_different,gauge_interest_unclear,gauge_interest_other,boundary_wondered_if_pushed_too_far,boundary_discussed_with_friends,boundary_contacted_past_partner,boundary_none_above,changed_behavior_in_relationships_due_to_metoo,marital_status,has_children_under_18,has_children_over_18,no_children,sexual_orientation,race,education_level,state,income_bracket,us_region,device_and_os_usage,race_classification,race_and_ethnicity_detailed,education_level_grouped,education_level_detailed,age_group,has_kids,sexual_orientation_label,response_weight,total_worries
5/19/18 3:01,5/19/18 3:07,Somewhat masculine,Not too important,1,1,1,0,0,0,Yes,Rarely,Rarely,Sometimes,Rarely,"Never, and not open to it",Rarely,"Never, and not open to it",Often,Rarely,"Never, but open to it",Often,1,1,0,1,1,0,0,1,1,0,0,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,,Only a little,No,Yes,Always,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,No,Divorced,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,College graduate,Alabama,"$75,000-$99,999",East South Central,Android Phone / Tablet,White,White,College or more,College or more,35 - 64,Has children,Straight,0.627590398,6
5/19/18 3:16,5/19/18 3:26,Somewhat masculine,Not too important,0,0,0,0,1,0,Yes,Sometimes,Often,Often,Sometimes,Rarely,"Never, and not open to it",Often,Often,Sometimes,"Never, and not open to it",Rarely,0,0,0,0,0,0,0,0,0,0,0,1,"Employed, working part-time",0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,,Some,Yes,Yes,Often,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,Yes,Married,"Yes, one or more children under 18","Yes, one or more children 18 or older",Not selected,Gay,White,College graduate,Pennsylvania,"$10,000-$24,999",Middle Atlantic,iOS Phone / Tablet,White,White,College or more,College or more,18 - 34,Has children,Gay/Bisexual,1.825243742,1
5/19/18 3:29,5/19/18 3:34,Somewhat masculine,Somewhat important,0,0,1,0,0,0,No,Sometimes,Sometimes,Rarely,Rarely,"Never, and not open to it",Often,"Never, and not open to it",Rarely,Rarely,"Never, and not open to it",Rarely,0,1,0,0,0,0,0,0,1,0,0,0,"Employed, working full-time",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,Nothing at all,,Yes,Always,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,No,Married,"Yes, one or more children under 18","Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,Ohio,"$200,000+",East North Central,MacOS Desktop / Laptop,White,White,College or more,Post graduate degree,35 - 64,Has children,Straight,0.090851583,2
5/19/18 4:52,5/19/18 4:57,Not very masculine,Not too important,1,1,0,0,1,0,Yes,"Never, but open to it","Never, but open to it","Never, and not open to it",Rarely,"Never, and not open to it",Sometimes,"Never, and not open to it",Rarely,"Never, and not open to it","Never, and not open to it","Never, and not open to it",0,0,0,0,0,0,0,0,0,0,0,1,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Often,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,High school or G.E.D.,West Virginia,Prefer not to answer,South Atlantic,Windows Desktop / Laptop,White,White,High school or less,High school or less,65 and up,Has children,Straight,1.807573348,1
5/19/18 4:53,5/19/18 5:03,Somewhat masculine,Not at all important,1,0,1,1,1,0,Yes,Often,Often,Sometimes,Often,"Never, and not open to it","Never, but open to it",Often,Sometimes,Rarely,"Never, but open to it",Sometimes,1,1,0,1,0,0,1,1,1,1,0,0,"Employed, working full-time",0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,,A lot,Yes,No,Sometimes,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,Yes,Never married,Not selected,Not selected,No children,Gay,White,Some college,Missouri,"$0-$9,999",West North Central,iOS Phone / Tablet,White,White,Some college,Some college,18 - 34,No children,Gay/Bisexual,3.465351764,7
5/19/18 4:55,5/19/18 5:02,Somewhat masculine,Not too important,0,0,0,0,0,1,Yes,"Never, but open to it",Sometimes,Rarely,Rarely,"Never, and not open to it","Never, but open to it","Never, and not open to it","Never, but open to it",Often,Sometimes,Sometimes,0,0,0,0,0,0,0,1,1,0,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Often,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,No,Widowed,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,Minnesota,"$100,000-$124,999",West North Central,Windows Desktop / Laptop,White,White,College or more,Post graduate degree,65 and up,Has children,Straight,0.061657168,2
5/19/18 5:24,5/19/18 5:27,Very masculine,Somewhat important,1,1,0,0,1,0,Yes,Often,Often,Rarely,Rarely,"Never, and not open to it",Often,"Never, and not open to it",Sometimes,Often,"Never, and not open to it",Sometimes,0,0,0,0,0,0,0,0,1,0,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Often,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Some college,Illinois,"$75,000-$99,999",East North Central,Windows Desktop / Laptop,White,White,Some college,Some college,35 - 64,Has children,Straight,0.759769975,1
5/19/18 5:39,5/19/18 5:46,Very masculine,Not at all important,1,1,1,0,1,0,No,Rarely,Sometimes,Often,Often,"Never, and not open to it",Often,"Never, and not open to it",Rarely,Rarely,Rarely,Rarely,0,1,0,1,0,0,0,0,0,1,1,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,A lot,No,Yes,Often,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,Florida,"$50,000-$74,999",South Atlantic,Windows Desktop / Laptop,White,White,College or more,Post graduate degree,35 - 64,Has children,Straight,0.062596774,4
5/19/18 5:47,5/19/18 5:55,Very masculine,Somewhat important,1,0,0,0,0,0,Yes,Rarely,Sometimes,"Never, and not open to it",Rarely,Rarely,No answer,"Never, and not open to it",Rarely,"Never, but open to it","Never, and not open to it",Rarely,0,0,0,0,0,0,0,0,0,0,0,1,"Not employed, NOT looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Always,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,No,Never married,Not selected,Not selected,No children,Straight,White,Associate's degree,Georgia,"$10,000-$24,999",South Atlantic,Windows Desktop / Laptop,White,White,Some college,Some college,65 and up,No children,Straight,0.944588559,1
5/19/18 5:49,5/19/18 5:55,Somewhat masculine,Not at all important,0,0,0,1,0,0,Yes,Often,Often,Sometimes,Sometimes,Rarely,"Never, and not open to it",Sometimes,Rarely,"Never, and not open to it","Never, but open to it",Sometimes,0,1,0,1,0,0,1,0,0,0,0,0,"Employed, working full-time",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,Some,No,No,Rarely,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,No,Never married,Not selected,Not selected,No children,Gay,White,Post graduate degree,New York,"$10,000-$24,999",Middle Atlantic,iOS Phone / Tablet,White,White,College or more,Post graduate degree,35 - 64,No children,Gay/Bisexual,0.071511001,3
5/19/18 5:49,5/19/18 5:55,Somewhat masculine,Somewhat important,1,1,1,0,0,0,No,Sometimes,Sometimes,Sometimes,Sometimes,"Never, and not open to it",Rarely,"Never, and not open to it",Often,No answer,"Never, but open to it",Rarely,0,1,0,1,0,0,0,0,1,0,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Always,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,High school or G.E.D.,Texas,Prefer not to answer,West South Central,MacOS Desktop / Laptop,White,White,High school or less,High school or less,65 and up,Has children,Straight,1.872817579,3
5/19/18 6:01,5/19/18 6:11,Very masculine,Not at all important,1,0,0,0,0,0,Yes,"Never, but open to it","Never, but open to it",Often,"Never, but open to it","Never, and not open to it",Often,"Never, and not open to it",Rarely,Often,"Never, and not open to it","Never, and not open to it",0,0,0,0,0,0,0,0,0,0,0,1,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Often,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,Other,College graduate,Connecticut,"$200,000+",New England,Windows Desktop / Laptop,Non-white,Other,College or more,College or more,65 and up,Has children,Straight,0.656611854,1
5/19/18 6:21,5/19/18 6:28,Somewhat masculine,Not too important,1,0,1,1,1,0,Yes,Sometimes,Sometimes,Sometimes,Rarely,"Never, and not open to it",Sometimes,"Never, and not open to it",Sometimes,Sometimes,Sometimes,Rarely,0,1,0,0,0,0,0,0,1,0,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Sometimes,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,No,Divorced,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,Other,College graduate,Massachusetts,Prefer not to answer,Middle Atlantic,Windows Desktop / Laptop,Non-white,Other,College or more,College or more,65 and up,Has children,Straight,0.701661615,2
5/19/18 6:32,5/19/18 6:42,Somewhat masculine,Not too important,1,0,0,0,0,1,Yes,Sometimes,Sometimes,Sometimes,No answer,"Never, but open to it",Often,"Never, and not open to it",Often,Sometimes,"Never, but open to it",Rarely,0,0,0,0,0,0,0,0,0,0,0,1,"Employed, working part-time",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,,A lot,No,No,Always,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,Oregon,"$125,000-$149,999",Pacific,MacOS Desktop / Laptop,White,White,College or more,Post graduate degree,65 and up,Has children,Straight,0.056642551,1
5/19/18 6:39,5/19/18 6:45,Somewhat masculine,Not too important,0,0,1,0,0,0,No,Sometimes,Rarely,Rarely,Rarely,"Never, and not open to it",Sometimes,"Never, and not open to it",Sometimes,Often,"Never, and not open to it",Rarely,0,1,0,0,0,1,0,0,0,0,0,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,Some,No,No,Often,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,California,"$200,000+",Pacific,iOS Phone / Tablet,White,White,College or more,Post graduate degree,35 - 64,Has children,Straight,0.060706517,2
5/19/18 6:44,5/19/18 6:51,Somewhat masculine,Not too important,1,0,0,0,0,0,Yes,Rarely,Rarely,Often,Sometimes,"Never, and not open to it",Sometimes,Sometimes,"Never, but open to it",Sometimes,"Never, but open to it",Rarely,0,1,0,1,0,1,0,0,0,0,1,0,"Employed, working full-time",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,Some,Yes,Yes,Always,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Bisexual,White,Post graduate degree,Maryland,"$200,000+",Middle Atlantic,Windows Desktop / Laptop,White,White,College or more,Post graduate degree,35 - 64,Has children,Gay/Bisexual,0.079683658,4
5/19/18 7:03,5/19/18 7:07,Somewhat masculine,Not too important,1,0,0,0,0,0,Yes,Sometimes,Sometimes,Rarely,No answer,"Never, but open to it",Often,"Never, and not open to it",Rarely,Rarely,"Never, and not open to it","Never, and not open to it",0,0,0,0,0,0,0,0,1,1,0,0,"Employed, working full-time",0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,,A lot,No,No,Often,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,New York,"$200,000+",Middle Atlantic,Windows Desktop / Laptop,White,White,College or more,Post graduate degree,35 - 64,Has children,Straight,0.071511001,2
5/19/18 7:04,5/19/18 7:18,Somewhat masculine,Somewhat important,1,0,1,0,1,0,Yes,Sometimes,Sometimes,"Never, and not open to it",Sometimes,"Never, but open to it",Often,"Never, and not open to it",Sometimes,Often,Sometimes,Sometimes,0,0,0,1,0,0,0,0,0,0,0,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,,Some,Yes,Yes,Always,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,Hispanic,College graduate,New Mexico,"$100,000-$124,999",Mountain,Android Phone / Tablet,Non-white,Hispanic,College or more,College or more,35 - 64,Has children,Straight,1.044652082,1
5/19/18 7:09,5/19/18 7:13,Very masculine,Not too important,1,0,0,0,0,0,No,Sometimes,Sometimes,Rarely,Sometimes,"Never, and not open to it","Never, but open to it","Never, and not open to it",Often,Often,"Never, and not open to it",Sometimes,0,0,0,0,0,0,0,0,0,0,0,1,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,Washington,"$175,000-$199,999",Mountain,MacOS Desktop / Laptop,White,White,College or more,Post graduate degree,65 and up,Has children,Straight,0.019744451,1
5/19/18 7:12,5/19/18 7:22,Somewhat masculine,Somewhat important,1,0,1,0,1,0,No,Rarely,Sometimes,Often,Sometimes,"Never, and not open to it",Sometimes,"Never, and not open to it",Often,Sometimes,Sometimes,Rarely,0,1,0,1,1,0,0,0,1,0,0,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,,Nothing at all,,Yes,Often,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,No,Divorced,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,Minnesota,"$200,000+",West North Central,Windows Desktop / Laptop,White,White,College or more,Post graduate degree,35 - 64,Has children,Straight,0.062674508,4
5/19/18 7:23,5/19/18 7:29,Somewhat masculine,Somewhat important,1,0,0,1,0,0,No,Sometimes,Rarely,Rarely,Rarely,"Never, and not open to it",Sometimes,"Never, and not open to it",Often,Sometimes,Rarely,Rarely,0,1,1,1,0,1,0,0,0,0,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,No,Married,Not selected,Not selected,No children,Straight,White,Post graduate degree,Georgia,"$75,000-$99,999",South Atlantic,Android Phone / Tablet,White,White,College or more,Post graduate degree,65 and up,No children,Straight,0.0749326,4
5/19/18 7:34,5/19/18 7:47,Very masculine,Not at all important,1,1,0,0,0,1,No,"Never, but open to it",Rarely,"Never, and not open to it",Rarely,"Never, and not open to it",Often,"Never, and not open to it",Sometimes,Rarely,"Never, but open to it",Rarely,0,0,0,0,0,0,0,1,1,1,0,0,"Employed, working part-time",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,Only a little,Yes,Yes,Sometimes,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,New Jersey,"$100,000-$124,999",Middle Atlantic,iOS Phone / Tablet,White,White,College or more,Post graduate degree,65 and up,Has children,Straight,0.06942877,3
5/19/18 7:49,5/19/18 7:58,Very masculine,Somewhat important,1,0,0,0,0,0,Yes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,"Never, and not open to it",Often,Sometimes,"Never, and not open to it",Rarely,0,1,0,1,0,1,1,0,0,0,0,0,"Employed, working full-time",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,,A lot,No,No,Sometimes,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,No,Never married,Not selected,Not selected,No children,Straight,Asian,High school or G.E.D.,Nevada,"$75,000-$99,999",East North Central,iOS Phone / Tablet,Non-white,Other,High school or less,High school or less,35 - 64,No children,Straight,1.567920786,4
5/19/18 7:50,5/19/18 7:52,Not at all masculine,Not too important,1,0,0,0,0,0,No,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,No answer,0,0,0,0,0,0,0,0,0,0,0,0,No answer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No answer,No answer,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,No answer,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Associate's degree,New Jersey,"$100,000-$124,999",Middle Atlantic,Windows Desktop / Laptop,White,White,Some college,Some college,35 - 64,Has children,Straight,0.879540673,0
5/19/18 7:53,5/19/18 8:00,Very masculine,Not too important,0,1,0,0,0,0,Yes,Rarely,Rarely,Often,Sometimes,"Never, and not open to it",Often,"Never, and not open to it",Sometimes,Rarely,"Never, and not open to it",Rarely,0,0,0,0,0,0,0,0,0,1,1,0,"Employed, working full-time",0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,,Some,Yes,No,Always,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Some college,Colorado,"$25,000-$49,999",Mountain,Other,White,White,Some college,Some college,65 and up,Has children,Straight,0.560161233,2
5/19/18 7:54,5/19/18 8:04,Somewhat masculine,Not too important,1,1,1,1,1,1,Yes,Sometimes,Sometimes,Rarely,"Never, but open to it","Never, but open to it",Often,"Never, and not open to it",Sometimes,No answer,"Never, but open to it","Never, and not open to it",0,0,0,0,0,0,0,0,0,0,1,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Often,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,Nevada,"$150,000-$174,999",Mountain,Windows Desktop / Laptop,White,White,College or more,Post graduate degree,65 and up,Has children,Straight,0.05465732,1
5/19/18 8:00,5/19/18 8:05,Somewhat masculine,Not too important,1,1,1,0,1,1,No,"Never, but open to it","Never, but open to it","Never, but open to it",Rarely,"Never, and not open to it","Never, and not open to it","Never, and not open to it",Sometimes,Rarely,"Never, and not open to it",Rarely,0,1,0,0,0,0,1,0,1,1,0,0,"Employed, working full-time",0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,,Nothing at all,,No,Always,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,No answer,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Associate's degree,Missouri,"$75,000-$99,999",West North Central,iOS Phone / Tablet,White,White,Some college,Some college,65 and up,Has children,Straight,0.8371719,4
5/19/18 8:06,5/19/18 8:12,Somewhat masculine,Somewhat important,1,1,0,0,0,0,Yes,Sometimes,Sometimes,"Never, and not open to it",Rarely,"Never, but open to it",Often,"Never, and not open to it",Often,Sometimes,"Never, but open to it",Often,0,1,0,1,0,1,1,0,1,1,0,0,"Employed, working full-time",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,,Nothing at all,,Yes,Always,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,High school or G.E.D.,Nebraska,Prefer not to answer,West North Central,Windows Desktop / Laptop,White,White,High school or less,High school or less,35 - 64,Has children,Straight,3.236641765,6
5/19/18 8:30,5/19/18 8:37,Somewhat masculine,Somewhat important,0,0,1,0,0,1,Yes,Rarely,Sometimes,Rarely,Rarely,"Never, and not open to it",Often,"Never, and not open to it",Rarely,Rarely,Sometimes,Rarely,0,1,0,0,0,0,0,0,1,0,1,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Often,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,Washington,"$100,000-$124,999",Pacific,MacOS Desktop / Laptop,White,White,College or more,Post graduate degree,35 - 64,Has children,Straight,0.054032635,3
5/19/18 8:32,5/19/18 8:40,Very masculine,Somewhat important,0,0,1,0,0,0,No,Often,Often,Sometimes,Rarely,"Never, but open to it",Often,"Never, and not open to it",Often,Often,"Never, and not open to it",No answer,0,0,0,0,0,0,0,0,0,1,0,0,"Employed, working full-time",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A lot,No,No answer,No answer,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,No answer,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Some college,Virginia,"$200,000+",South Atlantic,iOS Phone / Tablet,White,White,Some college,Some college,35 - 64,Has children,Straight,0.734273837,1
5/19/18 8:41,5/19/18 8:45,Very masculine,Not too important,1,0,1,0,1,0,No,Sometimes,Sometimes,Sometimes,Sometimes,"Never, but open to it",Sometimes,"Never, and not open to it",Rarely,Often,"Never, but open to it","Never, but open to it",0,0,0,1,0,0,0,0,1,0,0,0,"Not employed, NOT looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,No,Married,Not selected,Not selected,No children,Straight,Other,College graduate,New York,"$200,000+",New England,Windows Desktop / Laptop,Non-white,Other,College or more,College or more,35 - 64,No children,Straight,1.753029291,2
5/19/18 8:46,5/19/18 8:51,Very masculine,Not at all important,1,1,0,0,0,0,No,Sometimes,Sometimes,Often,Rarely,"Never, and not open to it",Often,"Never, and not open to it",Rarely,Often,"Never, but open to it","Never, and not open to it",0,0,0,0,0,0,0,0,1,0,0,0,"Not employed, NOT looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Often,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,College graduate,California,Prefer not to answer,Pacific,iOS Phone / Tablet,White,White,College or more,College or more,65 and up,Has children,Straight,0.496283147,1
5/19/18 8:47,5/19/18 8:53,Very masculine,Not at all important,0,0,0,0,0,1,No,"Never, and not open to it","Never, and not open to it","Never, and not open to it","Never, and not open to it",Rarely,Often,"Never, and not open to it","Never, and not open to it","Never, and not open to it","Never, and not open to it","Never, and not open to it",0,0,0,0,0,0,0,0,0,0,0,1,"Employed, working full-time",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,,A lot,No,Yes,Always,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,No,Married,Not selected,Not selected,No children,Straight,Other,Post graduate degree,Florida,"$50,000-$74,999",South Atlantic,Windows Desktop / Laptop,Non-white,Other,College or more,Post graduate degree,35 - 64,No children,Straight,0.109481978,1
5/19/18 8:47,5/19/18 8:59,Very masculine,Somewhat important,1,0,0,0,0,0,Yes,"Never, but open to it",Sometimes,Rarely,Rarely,"Never, and not open to it",Often,"Never, and not open to it",Often,Rarely,Rarely,Rarely,0,1,0,0,0,0,1,0,1,1,1,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,,Nothing at all,,Yes,Always,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,No,Married,"Yes, one or more children under 18","Yes, one or more children 18 or older",Not selected,Straight,Black,High school or G.E.D.,Maryland,"$50,000-$74,999",South Atlantic,iOS Phone / Tablet,Non-white,Black,High school or less,High school or less,35 - 64,Has children,Straight,4.140011283,5
